Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
E2,2021-11-27,0 days 15:00:00,Bolton,Cheltenham,2,2
E2,2021-11-27,0 days 15:00:00,Burton,Doncaster,2,0
E2,2021-11-27,0 days 15:00:00,Cambridge,Sunderland,1,2
E2,2021-11-27,0 days 15:00:00,Gillingham,Portsmouth,0,1
E2,2021-11-27,0 days 15:00:00,Morecambe,Milton Keynes Dons,0,4
E2,2021-11-27,0 days 15:00:00,Oxford,Rotherham,0,0
E2,2021-11-27,0 days 15:00:00,Plymouth,Wigan,1,2
E2,2021-11-27,0 days 15:00:00,Sheffield Weds,Wycombe,2,2
E2,2021-11-27,0 days 15:00:00,Shrewsbury,Charlton,1,0
E2,2021-11-27,0 days 15:15:00,Lincoln,Accrington,0,1
E2,2021-11-28,0 days 15:00:00,Ipswich,Crewe,2,1
E2,2021-12-04,0 days 15:00:00,Accrington,Fleetwood Town,5,1
E2,2021-12-04,0 days 15:00:00,Sunderland,Oxford,1,1
E2,2021-12-07,0 days 19:45:00,Accrington,AFC Wimbledon,0,2
E2,2021-12-07,0 days 19:45:00,Charlton,Ipswich,2,0
E2,2021-12-07,0 days 19:45:00,Cheltenham,Cambridge,0,5
E2,2021-12-07,0 days 19:45:00,Crewe,Lincoln,2,0
E2,2021-12-07,0 days 19:45:00,Doncaster,Oxford,1,2
E2,2021-12-07,0 days 19:45:00,Fleetwood Town,Bolton,3,0
E2,2021-12-07,0 days 19:45:00,Portsmouth,Sheffield Weds,0,0
E2,2021-12-07,0 days 19:45:00,Rotherham,Gillingham,5,1
E2,2021-12-07,0 days 19:45:00,Sunderland,Morecambe,5,0
E2,2021-12-07,0 days 19:45:00,Wycombe,Burton,2,1
E2,2021-12-08,0 days 19:45:00,Milton Keynes Dons,Plymouth,1,1
E2,2021-12-08,0 days 19:45:00,Wigan,Shrewsbury,2,1
E2,2021-12-11,0 days 15:00:00,Accrington,Bolton,1,0
E2,2021-12-11,0 days 15:00:00,Charlton,Cambridge,2,0
E2,2021-12-11,0 days 15:00:00,Cheltenham,Lincoln,2,2
E2,2021-12-11,0 days 15:00:00,Crewe,Sheffield Weds,0,2
E2,2021-12-11,0 days 15:00:00,Doncaster,Shrewsbury,1,0
E2,2021-12-11,0 days 15:00:00,Fleetwood Town,Gillingham,2,1
E2,2021-12-11,0 days 15:00:00,Milton Keynes Dons,Oxford,1,2
E2,2021-12-11,0 days 15:00:00,Portsmouth,Morecambe,2,0
E2,2021-12-11,0 days 15:00:00,Rotherham,Burton,3,1
E2,2021-12-11,0 days 15:00:00,Sunderland,Plymouth,2,1
E2,2021-12-11,0 days 15:00:00,Wigan,Ipswich,1,1
E2,2021-12-11,0 days 15:00:00,Wycombe,AFC Wimbledon,2,2
E2,2021-12-18,0 days 15:00:00,Cambridge,Rotherham,0,1
E2,2021-12-18,0 days 15:00:00,Ipswich,Sunderland,1,1
E2,2021-12-18,0 days 15:00:00,Morecambe,Fleetwood Town,0,0
E2,2021-12-18,0 days 15:00:00,Oxford,Wigan,2,3
E2,2021-12-18,0 days 15:00:00,Plymouth,Charlton,1,0
E2,2021-12-18,0 days 15:00:00,Shrewsbury,Cheltenham,3,1
E2,2021-12-26,0 days 15:00:00,Accrington,Rotherham,1,0
E2,2021-12-26,0 days 15:00:00,Cheltenham,Plymouth,0,2
E2,2021-12-26,0 days 15:00:00,Fleetwood Town,Shrewsbury,0,3
E2,2021-12-26,0 days 15:00:00,Lincoln,Milton Keynes Dons,2,3
E2,2021-12-27,0 days 12:30:00,Doncaster,Sunderland,0,3
E2,2021-12-29,0 days 19:45:00,Ipswich,Wycombe,1,0
E2,2021-12-29,0 days 19:45:00,Morecambe,Crewe,1,2
E2,2021-12-29,0 days 19:45:00,Oxford,AFC Wimbledon,3,0
E2,2021-12-29,0 days 19:45:00,Shrewsbury,Accrington,0,0
E2,2021-12-30,0 days 19:45:00,Sunderland,Sheffield Weds,5,0
E2,2022-01-01,0 days 15:00:00,Burton,Crewe,4,1
E2,2022-01-01,0 days 15:00:00,Charlton,Wycombe,0,1
E2,2022-01-01,0 days 15:00:00,Milton Keynes Dons,Gillingham,0,0
E2,2022-01-01,0 days 15:00:00,Oxford,Cheltenham,1,1
E2,2022-01-01,0 days 15:00:00,Rotherham,Bolton,2,1
E2,2022-01-02,0 days 15:00:00,Morecambe,Doncaster,4,3
E2,2022-01-02,0 days 15:00:00,Shrewsbury,Sheffield Weds,1,0
E2,2022-01-03,0 days 15:00:00,Cambridge,Portsmouth,0,0
E2,2022-01-08,0 days 12:30:00,Wycombe,Sunderland,3,3
E2,2022-01-08,0 days 15:00:00,Accrington,Milton Keynes Dons,1,1
E2,2022-01-08,0 days 15:00:00,Cheltenham,Burton,1,1
E2,2022-01-08,0 days 15:00:00,Doncaster,Fleetwood Town,0,1
E2,2022-01-08,0 days 15:00:00,Gillingham,Ipswich,0,4
E2,2022-01-08,0 days 15:00:00,Lincoln,Oxford,2,0
E2,2022-01-11,0 days 19:45:00,Milton Keynes Dons,AFC Wimbledon,1,0
E2,2022-01-11,0 days 19:45:00,Sunderland,Lincoln,1,3
E2,2022-01-11,0 days 20:00:00,Bolton,Wycombe,0,2
E2,2022-01-12,0 days 19:45:00,Crewe,Charlton,2,1
E2,2022-01-15,0 days 15:00:00,Accrington,Sunderland,1,1
E2,2022-01-15,0 days 15:00:00,AFC Wimbledon,Morecambe,0,0
E2,2022-01-15,0 days 15:00:00,Bolton,Ipswich,2,0
E2,2022-01-15,0 days 15:00:00,Cheltenham,Charlton,1,1
E2,2022-01-15,0 days 15:00:00,Crewe,Shrewsbury,0,0
E2,2022-01-15,0 days 15:00:00,Doncaster,Wigan,1,2
E2,2022-01-15,0 days 15:00:00,Fleetwood Town,Rotherham,1,0
E2,2022-01-15,0 days 15:00:00,Gillingham,Burton,1,3
E2,2022-01-15,0 days 15:00:00,Lincoln,Cambridge,0,1
E2,2022-01-15,0 days 15:00:00,Portsmouth,Milton Keynes Dons,1,2
E2,2022-01-15,0 days 15:00:00,Sheffield Weds,Plymouth,4,2
E2,2022-01-15,0 days 15:00:00,Wycombe,Oxford,2,0
E2,2022-01-18,0 days 19:45:00,AFC Wimbledon,Portsmouth,0,0
E2,2022-01-18,0 days 19:45:00,Cambridge,Doncaster,3,1
E2,2022-01-18,0 days 19:45:00,Morecambe,Wigan,1,2
E2,2022-01-22,0 days 15:00:00,Burton,AFC Wimbledon,1,1
E2,2022-01-22,0 days 15:00:00,Cambridge,Crewe,1,0
E2,2022-01-22,0 days 15:00:00,Charlton,Fleetwood Town,2,0
E2,2022-01-22,0 days 15:00:00,Ipswich,Accrington,2,1
E2,2022-01-22,0 days 15:00:00,Milton Keynes Dons,Doncaster,0,1
E2,2022-01-22,0 days 15:00:00,Morecambe,Wycombe,3,2
E2,2022-01-22,0 days 15:00:00,Oxford,Sheffield Weds,3,2
E2,2022-01-22,0 days 15:00:00,Plymouth,Lincoln,1,2
E2,2022-01-22,0 days 15:00:00,Rotherham,Cheltenham,1,0
E2,2022-01-22,0 days 15:00:00,Shrewsbury,Bolton,0,1
E2,2022-01-22,0 days 15:00:00,Sunderland,Portsmouth,1,0
E2,2022-01-22,0 days 15:00:00,Wigan,Gillingham,3,2
E2,2022-01-25,0 days 19:45:00,AFC Wimbledon,Ipswich,0,2
E2,2022-01-25,0 days 19:45:00,Burton,Milton Keynes Dons,0,1
E2,2022-01-25,0 days 19:45:00,Fleetwood Town,Plymouth,3,3
E2,2022-01-25,0 days 19:45:00,Gillingham,Shrewsbury,0,0
E2,2022-01-29,0 days 15:00:00,Accrington,Morecambe,2,2
E2,2022-01-29,0 days 15:00:00,AFC Wimbledon,Shrewsbury,1,1
E2,2022-01-29,0 days 15:00:00,Bolton,Sunderland,6,0
E2,2022-01-29,0 days 15:00:00,Cheltenham,Wigan,0,0
E2,2022-01-29,0 days 15:00:00,Crewe,Rotherham,0,2
E2,2022-01-29,0 days 15:00:00,Doncaster,Plymouth,1,3
E2,2022-01-29,0 days 15:00:00,Fleetwood Town,Cambridge,1,1
E2,2022-01-29,0 days 15:00:00,Gillingham,Oxford,2,7
E2,2022-01-29,0 days 15:00:00,Lincoln,Burton,1,2
E2,2022-01-29,0 days 15:00:00,Sheffield Weds,Ipswich,1,0
E2,2022-01-29,0 days 15:00:00,Wycombe,Milton Keynes Dons,0,1
E2,2022-01-31,0 days 19:45:00,Portsmouth,Charlton,1,2
E2,2022-02-01,0 days 19:45:00,AFC Wimbledon,Cheltenham,2,2
E2,2022-02-01,0 days 19:45:00,Doncaster,Rotherham,0,5
E2,2022-02-01,0 days 19:45:00,Gillingham,Crewe,1,0
E2,2022-02-01,0 days 19:45:00,Sheffield Weds,Morecambe,2,0
E2,2022-02-01,0 days 19:45:00,Wigan,Oxford,1,1
E2,2022-02-01,0 days 20:00:00,Bolton,Cambridge,2,0
E2,2022-02-05,0 days 15:00:00,Burton,Sheffield Weds,0,2
E2,2022-02-05,0 days 15:00:00,Charlton,AFC Wimbledon,3,2
E2,2022-02-05,0 days 15:00:00,Ipswich,Gillingham,1,0
E2,2022-02-05,0 days 15:00:00,Milton Keynes Dons,Lincoln,2,1
E2,2022-02-05,0 days 15:00:00,Morecambe,Bolton,1,1
E2,2022-02-05,0 days 15:00:00,Oxford,Portsmouth,3,2
E2,2022-02-05,0 days 15:00:00,Rotherham,Accrington,1,0
E2,2022-02-05,0 days 15:00:00,Shrewsbury,Fleetwood Town,1,1
E2,2022-02-05,0 days 15:00:00,Sunderland,Doncaster,1,2
E2,2022-02-08,0 days 19:45:00,Accrington,Oxford,2,0
E2,2022-02-08,0 days 19:45:00,AFC Wimbledon,Rotherham,0,1
E2,2022-02-08,0 days 19:45:00,Cheltenham,Sunderland,2,1
E2,2022-02-08,0 days 19:45:00,Crewe,Plymouth,1,4
E2,2022-02-08,0 days 19:45:00,Doncaster,Ipswich,0,1
E2,2022-02-08,0 days 19:45:00,Fleetwood Town,Milton Keynes Dons,1,1
E2,2022-02-08,0 days 19:45:00,Gillingham,Cambridge,1,0
E2,2022-02-08,0 days 19:45:00,Lincoln,Morecambe,2,1
E2,2022-02-08,0 days 19:45:00,Portsmouth,Burton,2,1
E2,2022-02-08,0 days 19:45:00,Sheffield Weds,Wigan,1,0
E2,2022-02-08,0 days 19:45:00,Wycombe,Shrewsbury,0,0
E2,2022-02-08,0 days 20:00:00,Bolton,Charlton,2,1
E2,2022-02-12,0 days 15:00:00,Accrington,Crewe,4,1
E2,2022-02-12,0 days 15:00:00,AFC Wimbledon,Sunderland,1,1
E2,2022-02-12,0 days 15:00:00,Burton,Cambridge,2,2
E2,2022-02-12,0 days 15:00:00,Cheltenham,Fleetwood Town,2,0
E2,2022-02-12,0 days 15:00:00,Lincoln,Wycombe,1,1
E2,2022-02-12,0 days 15:00:00,Milton Keynes Dons,Ipswich,0,0
E2,2022-02-12,0 days 15:00:00,Morecambe,Gillingham,1,1
E2,2022-02-12,0 days 15:00:00,Oxford,Bolton,2,3
E2,2022-02-12,0 days 15:00:00,Plymouth,Shrewsbury,1,0
E2,2022-02-12,0 days 15:00:00,Portsmouth,Doncaster,4,0
E2,2022-02-12,0 days 15:00:00,Wigan,Charlton,2,1
E2,2022-02-13,0 days 12:00:00,Sheffield Weds,Rotherham,0,2
E2,2022-02-15,0 days 19:45:00,Burton,Bolton,3,1
E2,2022-02-15,0 days 19:45:00,Lincoln,Doncaster,0,1
E2,2022-02-15,0 days 19:45:00,Wigan,Crewe,2,0
E2,2022-02-18,0 days 19:45:00,Rotherham,Wigan,1,1
E2,2022-02-19,0 days 15:00:00,Bolton,AFC Wimbledon,4,0
E2,2022-02-19,0 days 15:00:00,Cambridge,Accrington,2,0
E2,2022-02-19,0 days 15:00:00,Charlton,Oxford,0,4
E2,2022-02-19,0 days 15:00:00,Doncaster,Sheffield Weds,1,3
E2,2022-02-19,0 days 15:00:00,Gillingham,Plymouth,0,2
E2,2022-02-19,0 days 15:00:00,Ipswich,Burton,3,0
E2,2022-02-19,0 days 15:00:00,Sunderland,Milton Keynes Dons,1,2
E2,2022-02-19,0 days 15:00:00,Wycombe,Cheltenham,5,5
E2,2022-02-22,0 days 19:45:00,Cambridge,Plymouth,2,0
E2,2022-02-22,0 days 19:45:00,Charlton,Milton Keynes Dons,0,2
E2,2022-02-22,0 days 19:45:00,Crewe,Oxford,0,1
E2,2022-02-22,0 days 19:45:00,Doncaster,Accrington,2,0
E2,2022-02-22,0 days 19:45:00,Gillingham,AFC Wimbledon,0,0
E2,2022-02-22,0 days 19:45:00,Ipswich,Cheltenham,0,0
E2,2022-02-22,0 days 19:45:00,Rotherham,Morecambe,2,0
E2,2022-02-22,0 days 19:45:00,Shrewsbury,Portsmouth,1,2
E2,2022-02-22,0 days 19:45:00,Sunderland,Burton,1,1
E2,2022-02-22,0 days 19:45:00,Wycombe,Wigan,1,3
E2,2022-02-22,0 days 20:00:00,Bolton,Lincoln,3,1
E2,2022-02-26,0 days 15:00:00,Accrington,Wycombe,3,2
E2,2022-02-26,0 days 15:00:00,AFC Wimbledon,Doncaster,2,2
E2,2022-02-26,0 days 15:00:00,Burton,Shrewsbury,0,2
E2,2022-02-26,0 days 15:00:00,Cheltenham,Crewe,1,2
E2,2022-02-26,0 days 15:00:00,Lincoln,Gillingham,0,2
E2,2022-02-26,0 days 15:00:00,Milton Keynes Dons,Bolton,2,0
E2,2022-02-26,0 days 15:00:00,Morecambe,Ipswich,1,1
E2,2022-02-26,0 days 15:00:00,Oxford,Cambridge,4,2
E2,2022-02-26,0 days 15:00:00,Plymouth,Rotherham,0,1
E2,2022-02-26,0 days 15:00:00,Portsmouth,Fleetwood Town,3,3
E2,2022-02-26,0 days 15:00:00,Sheffield Weds,Charlton,2,0
E2,2022-02-26,0 days 15:00:00,Wigan,Sunderland,0,3
E2,2022-03-01,0 days 19:45:00,Portsmouth,Oxford,3,2
E2,2022-03-01,0 days 19:45:00,Sheffield Weds,Burton,5,2
E2,2022-03-01,0 days 19:45:00,Shrewsbury,Rotherham,0,0
E2,2022-03-01,0 days 19:45:00,Wigan,Fleetwood Town,2,0
E2,2022-03-01,0 days 19:45:00,Wycombe,Cambridge,3,0
E2,2022-03-05,0 days 15:00:00,Cambridge,Shrewsbury,0,0
E2,2022-03-05,0 days 15:00:00,Charlton,Sunderland,0,0
E2,2022-03-05,0 days 15:00:00,Cheltenham,Doncaster,4,0
E2,2022-03-05,0 days 15:00:00,Crewe,Wycombe,1,3
E2,2022-03-05,0 days 15:00:00,Fleetwood Town,Ipswich,0,2
E2,2022-03-05,0 days 15:00:00,Gillingham,Bolton,0,3
E2,2022-03-05,0 days 15:00:00,Lincoln,Sheffield Weds,3,1
E2,2022-03-05,0 days 15:00:00,Oxford,Burton,4,1
E2,2022-03-05,0 days 15:00:00,Plymouth,Morecambe,2,0
E2,2022-03-05,0 days 15:00:00,Portsmouth,Accrington,4,0
E2,2022-03-05,0 days 15:00:00,Rotherham,Milton Keynes Dons,1,2
E2,2022-03-05,0 days 15:00:00,Wigan,AFC Wimbledon,1,0
E2,2022-03-08,0 days 19:45:00,Crewe,Portsmouth,1,3
E2,2022-03-08,0 days 19:45:00,Ipswich,Lincoln,2,0
E2,2022-03-08,0 days 19:45:00,Milton Keynes Dons,Cheltenham,3,1
E2,2022-03-08,0 days 19:45:00,Plymouth,AFC Wimbledon,2,0
E2,2022-03-08,0 days 19:45:00,Sunderland,Fleetwood Town,3,1
E2,2022-03-08,0 days 20:00:00,Bolton,Morecambe,1,1
E2,2022-03-12,0 days 15:00:00,Accrington,Charlton,2,1
E2,2022-03-12,0 days 15:00:00,AFC Wimbledon,Lincoln,0,2
E2,2022-03-12,0 days 15:00:00,Bolton,Plymouth,0,1
E2,2022-03-12,0 days 15:00:00,Burton,Fleetwood Town,3,2
E2,2022-03-12,0 days 15:00:00,Doncaster,Gillingham,0,1
E2,2022-03-12,0 days 15:00:00,Ipswich,Portsmouth,0,0
E2,2022-03-12,0 days 15:00:00,Milton Keynes Dons,Wigan,1,1
E2,2022-03-12,0 days 15:00:00,Morecambe,Cheltenham,1,3
E2,2022-03-12,0 days 15:00:00,Sheffield Weds,Cambridge,6,0
E2,2022-03-12,0 days 15:00:00,Shrewsbury,Oxford,1,2
E2,2022-03-12,0 days 15:00:00,Sunderland,Crewe,2,0
E2,2022-03-12,0 days 15:00:00,Wycombe,Rotherham,0,0
E2,2022-03-15,0 days 19:45:00,Charlton,Gillingham,1,0
E2,2022-03-15,0 days 19:45:00,Crewe,Wigan,0,2
E2,2022-03-15,0 days 19:45:00,Plymouth,Portsmouth,1,0
E2,2022-03-15,0 days 19:45:00,Rotherham,Lincoln,2,1
E2,2022-03-15,0 days 19:45:00,Sheffield Weds,Accrington,1,1
E2,2022-03-15,0 days 19:45:00,Shrewsbury,Morecambe,5,0
E2,2022-03-15,0 days 19:45:00,Wycombe,Fleetwood Town,1,0
E2,2022-03-19,0 days 15:00:00,Cambridge,Milton Keynes Dons,0,1
E2,2022-03-19,0 days 15:00:00,Charlton,Burton,2,0
E2,2022-03-19,0 days 15:00:00,Cheltenham,AFC Wimbledon,3,1
E2,2022-03-19,0 days 15:00:00,Crewe,Bolton,0,1
E2,2022-03-19,0 days 15:00:00,Fleetwood Town,Doncaster,0,0
E2,2022-03-19,0 days 15:00:00,Gillingham,Sheffield Weds,0,0
E2,2022-03-19,0 days 15:00:00,Lincoln,Sunderland,0,0
E2,2022-03-19,0 days 15:00:00,Oxford,Ipswich,1,1
E2,2022-03-19,0 days 15:00:00,Plymouth,Accrington,4,0
E2,2022-03-19,0 days 15:00:00,Portsmouth,Wycombe,0,0
E2,2022-03-19,0 days 15:00:00,Rotherham,Shrewsbury,0,3
E2,2022-03-19,0 days 15:00:00,Wigan,Morecambe,4,1
E2,2022-03-22,0 days 19:45:00,Plymouth,Cheltenham,2,0
E2,2022-03-26,0 days 15:00:00,Accrington,Gillingham,1,2
E2,2022-03-26,0 days 15:00:00,AFC Wimbledon,Cambridge,0,1
E2,2022-03-26,0 days 15:00:00,Doncaster,Charlton,0,1
E2,2022-03-26,0 days 15:00:00,Ipswich,Plymouth,1,0
E2,2022-03-26,0 days 15:00:00,Sheffield Weds,Cheltenham,4,1
E2,2022-03-26,0 days 15:00:00,Shrewsbury,Lincoln,1,0
E2,2022-04-02,0 days 12:30:00,Wigan,Bolton,1,1
E2,2022-04-02,0 days 15:00:00,Accrington,Cheltenham,4,4
E2,2022-04-02,0 days 15:00:00,Charlton,Lincoln,1,2
E2,2022-04-02,0 days 15:00:00,Crewe,Fleetwood Town,1,3
E2,2022-04-02,0 days 15:00:00,Ipswich,Cambridge,0,1
E2,2022-04-02,0 days 15:00:00,Milton Keynes Dons,Shrewsbury,2,0
E2,2022-04-02,0 days 15:00:00,Morecambe,Burton,3,0
E2,2022-04-02,0 days 15:00:00,Plymouth,Oxford,1,0
E2,2022-04-02,0 days 15:00:00,Sheffield Weds,AFC Wimbledon,2,1
E2,2022-04-02,0 days 15:00:00,Sunderland,Gillingham,1,0
E2,2022-04-02,0 days 15:00:00,Wycombe,Doncaster,2,0
E2,2022-04-05,0 days 19:45:00,AFC Wimbledon,Charlton,1,1
E2,2022-04-05,0 days 19:45:00,Cambridge,Wycombe,1,4
E2,2022-04-05,0 days 19:45:00,Fleetwood Town,Lincoln,1,1
E2,2022-04-05,0 days 19:45:00,Milton Keynes Dons,Crewe,2,1
E2,2022-04-05,0 days 19:45:00,Morecambe,Oxford,2,1
E2,2022-04-05,0 days 19:45:00,Wigan,Accrington,3,0
E2,2022-04-05,0 days 20:00:00,Bolton,Portsmouth,1,1
E2,2022-04-09,0 days 15:00:00,AFC Wimbledon,Milton Keynes Dons,1,1
E2,2022-04-09,0 days 15:00:00,Bolton,Sheffield Weds,1,1
E2,2022-04-09,0 days 15:00:00,Burton,Plymouth,0,0
E2,2022-04-09,0 days 15:00:00,Cambridge,Morecambe,2,1
E2,2022-04-09,0 days 15:00:00,Cheltenham,Portsmouth,1,0
E2,2022-04-09,0 days 15:00:00,Doncaster,Crewe,2,0
E2,2022-04-09,0 days 15:00:00,Fleetwood Town,Accrington,1,2
E2,2022-04-09,0 days 15:00:00,Gillingham,Wycombe,1,1
E2,2022-04-09,0 days 15:00:00,Lincoln,Wigan,1,3
E2,2022-04-09,0 days 15:00:00,Oxford,Sunderland,1,2
E2,2022-04-09,0 days 15:00:00,Rotherham,Charlton,0,1
E2,2022-04-09,0 days 15:00:00,Shrewsbury,Ipswich,1,1
E2,2022-04-12,0 days 19:45:00,Burton,Wigan,0,0
E2,2022-04-12,0 days 19:45:00,Portsmouth,Rotherham,3,0
E2,2022-04-15,0 days 15:00:00,Accrington,Burton,0,0
E2,2022-04-15,0 days 15:00:00,Charlton,Morecambe,2,3
E2,2022-04-15,0 days 15:00:00,Cheltenham,Gillingham,2,2
E2,2022-04-15,0 days 15:00:00,Crewe,AFC Wimbledon,3,1
E2,2022-04-15,0 days 15:00:00,Doncaster,Bolton,1,2
E2,2022-04-15,0 days 15:00:00,Fleetwood Town,Oxford,2,3
E2,2022-04-15,0 days 15:00:00,Portsmouth,Lincoln,3,2
E2,2022-04-15,0 days 15:00:00,Sunderland,Shrewsbury,3,2
E2,2022-04-15,0 days 15:00:00,Wycombe,Plymouth,2,0
E2,2022-04-16,0 days 12:30:00,Rotherham,Ipswich,1,0
E2,2022-04-16,0 days 17:15:00,Wigan,Cambridge,1,2
E2,2022-04-16,0 days 19:45:00,Milton Keynes Dons,Sheffield Weds,2,3
E2,2022-04-18,0 days 15:00:00,AFC Wimbledon,Wycombe,1,1
E2,2022-04-18,0 days 15:00:00,Bolton,Accrington,3,1
E2,2022-04-18,0 days 15:00:00,Gillingham,Fleetwood Town,0,0
E2,2022-04-18,0 days 15:00:00,Lincoln,Cheltenham,3,0
E2,2022-04-18,0 days 15:00:00,Morecambe,Portsmouth,1,1
E2,2022-04-18,0 days 15:00:00,Plymouth,Sunderland,0,0
E2,2022-04-18,0 days 15:00:00,Shrewsbury,Doncaster,3,3
E2,2022-04-19,0 days 19:45:00,Burton,Rotherham,2,0
E2,2022-04-19,0 days 19:45:00,Cambridge,Charlton,0,2
E2,2022-04-19,0 days 19:45:00,Ipswich,Wigan,2,2
E2,2022-04-19,0 days 19:45:00,Oxford,Milton Keynes Dons,1,0
E2,2022-04-19,0 days 19:45:00,Sheffield Weds,Crewe,1,0
E2,2022-04-23,0 days 15:00:00,Accrington,Lincoln,2,1
E2,2022-04-23,0 days 15:00:00,Charlton,Shrewsbury,2,0
E2,2022-04-23,0 days 15:00:00,Cheltenham,Bolton,1,2
E2,2022-04-23,0 days 15:00:00,Crewe,Ipswich,1,1
E2,2022-04-23,0 days 15:00:00,Doncaster,Burton,2,0
E2,2022-04-23,0 days 15:00:00,Fleetwood Town,AFC Wimbledon,1,1
E2,2022-04-23,0 days 15:00:00,Milton Keynes Dons,Morecambe,2,0
E2,2022-04-23,0 days 15:00:00,Portsmouth,Gillingham,3,1
E2,2022-04-23,0 days 15:00:00,Rotherham,Oxford,2,1
E2,2022-04-23,0 days 15:00:00,Sunderland,Cambridge,5,1
E2,2022-04-23,0 days 15:00:00,Wigan,Plymouth,1,1
E2,2022-04-23,0 days 15:00:00,Wycombe,Sheffield Weds,1,0
E2,2022-04-26,0 days 19:45:00,Fleetwood Town,Sheffield Weds,2,3
E2,2022-04-26,0 days 19:45:00,Portsmouth,Wigan,3,2
E2,2022-04-26,0 days 19:45:00,Sunderland,Rotherham,1,1
E2,2022-04-30,0 days 12:30:00,AFC Wimbledon,Accrington,3,4
E2,2022-04-30,0 days 12:30:00,Bolton,Fleetwood Town,4,2
E2,2022-04-30,0 days 12:30:00,Burton,Wycombe,1,2
E2,2022-04-30,0 days 12:30:00,Cambridge,Cheltenham,2,2
E2,2022-04-30,0 days 12:30:00,Gillingham,Rotherham,0,2
E2,2022-04-30,0 days 12:30:00,Ipswich,Charlton,4,0
E2,2022-04-30,0 days 12:30:00,Lincoln,Crewe,2,1
E2,2022-04-30,0 days 12:30:00,Morecambe,Sunderland,0,1
E2,2022-04-30,0 days 12:30:00,Oxford,Doncaster,1,1
E2,2022-04-30,0 days 12:30:00,Plymouth,Milton Keynes Dons,0,5
E2,2022-04-30,0 days 12:30:00,Sheffield Weds,Portsmouth,4,1
E2,2022-04-30,0 days 12:30:00,Shrewsbury,Wigan,0,3
E0,2022-08-05,0 days 20:00:00,Crystal Palace,Arsenal,0,2
E0,2022-08-06,0 days 12:30:00,Fulham,Liverpool,2,2
E0,2022-08-06,0 days 15:00:00,Bournemouth,Aston Villa,2,0
E0,2022-08-06,0 days 15:00:00,Leeds,Wolves,2,1
E0,2022-08-06,0 days 15:00:00,Newcastle,Nott'm Forest,2,0
E0,2022-08-06,0 days 15:00:00,Tottenham,Southampton,4,1
E0,2022-08-06,0 days 17:30:00,Everton,Chelsea,0,1
E0,2022-08-07,0 days 14:00:00,Leicester,Brentford,2,2
E0,2022-08-07,0 days 14:00:00,Man United,Brighton,1,2
E0,2022-08-07,0 days 16:30:00,West Ham,Man City,0,2
E0,2022-08-13,0 days 12:30:00,Aston Villa,Everton,2,1
E0,2022-08-13,0 days 15:00:00,Arsenal,Leicester,4,2
E0,2022-08-13,0 days 15:00:00,Brighton,Newcastle,0,0
E0,2022-08-13,0 days 15:00:00,Man City,Bournemouth,4,0
E0,2022-08-13,0 days 15:00:00,Southampton,Leeds,2,2
E0,2022-08-13,0 days 15:00:00,Wolves,Fulham,0,0
E0,2022-08-13,0 days 17:30:00,Brentford,Man United,4,0
E0,2022-08-14,0 days 14:00:00,Nott'm Forest,West Ham,1,0
E0,2022-08-14,0 days 16:30:00,Chelsea,Tottenham,2,2
E0,2022-08-15,0 days 20:00:00,Liverpool,Crystal Palace,1,1
E0,2022-08-20,0 days 12:30:00,Tottenham,Wolves,1,0
E0,2022-08-20,0 days 15:00:00,Crystal Palace,Aston Villa,3,1
E0,2022-08-20,0 days 15:00:00,Everton,Nott'm Forest,1,1
E0,2022-08-20,0 days 15:00:00,Fulham,Brentford,3,2
E0,2022-08-20,0 days 15:00:00,Leicester,Southampton,1,2
E0,2022-08-20,0 days 17:30:00,Bournemouth,Arsenal,0,3
E0,2022-08-21,0 days 14:00:00,Leeds,Chelsea,3,0
E0,2022-08-21,0 days 14:00:00,West Ham,Brighton,0,2
E0,2022-08-21,0 days 16:30:00,Newcastle,Man City,3,3
E0,2022-08-22,0 days 20:00:00,Man United,Liverpool,2,1
E0,2022-08-27,0 days 12:30:00,Southampton,Man United,0,1
E0,2022-08-27,0 days 15:00:00,Brentford,Everton,1,1
E0,2022-08-27,0 days 15:00:00,Brighton,Leeds,1,0
E0,2022-08-27,0 days 15:00:00,Chelsea,Leicester,2,1
E0,2022-08-27,0 days 15:00:00,Liverpool,Bournemouth,9,0
E0,2022-08-27,0 days 15:00:00,Man City,Crystal Palace,4,2
E0,2022-08-27,0 days 17:30:00,Arsenal,Fulham,2,1
E0,2022-08-28,0 days 14:00:00,Aston Villa,West Ham,0,1
E0,2022-08-28,0 days 14:00:00,Wolves,Newcastle,1,1
E0,2022-08-28,0 days 16:30:00,Nott'm Forest,Tottenham,0,2
E0,2022-08-30,0 days 19:30:00,Crystal Palace,Brentford,1,1
E0,2022-08-30,0 days 19:30:00,Fulham,Brighton,2,1
E0,2022-08-30,0 days 19:45:00,Southampton,Chelsea,2,1
E0,2022-08-30,0 days 20:00:00,Leeds,Everton,1,1
E0,2022-08-31,0 days 19:30:00,Arsenal,Aston Villa,2,1
E0,2022-08-31,0 days 19:30:00,Bournemouth,Wolves,0,0
E0,2022-08-31,0 days 19:30:00,Man City,Nott'm Forest,6,0
E0,2022-08-31,0 days 19:45:00,West Ham,Tottenham,1,1
